"","Study_ID","Site","Sampling_Date","Latitude","Longitude","Area_watershed_km","Pair","Climate","Burn_Unburn","Time_Since_Fire","DOC_uM_C","NO3_uM_N","NO3_Interp","DOC_Interp"
"173","Abbott et al. 2021","BS.10",2018-01-18,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.00135251798561,1011.93315864029
"174","Abbott et al. 2021","BS.10",2018-01-19,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.00790503597122,1009.27126168058
"175","Abbott et al. 2021","BS.10",2018-01-20,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.01445755395683,1006.60936472086
"176","Abbott et al. 2021","BS.10",2018-01-21,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.02101007194245,1003.94746776115
"177","Abbott et al. 2021","BS.10",2018-01-22,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.02756258992806,1001.28557080144
"178","Abbott et al. 2021","BS.10",2018-01-23,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.03411510791367,998.623673841727
"179","Abbott et al. 2021","BS.10",2018-01-24,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.04066762589928,995.961776882014
"180","Abbott et al. 2021","BS.10",2018-01-25,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.04722014388489,993.299879922302
"181","Abbott et al. 2021","BS.10",2018-01-26,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.0537726618705,990.63798296259
"182","Abbott et al. 2021","BS.10",2018-01-27,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.06032517985612,987.976086002878
"183","Abbott et al. 2021","BS.10",2018-01-28,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.06687769784173,985.314189043165
"184","Abbott et al. 2021","BS.10",2018-01-29,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.07343021582734,982.652292083453
"185","Abbott et al. 2021","BS.10",2018-01-30,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.07998273381295,979.990395123741
"186","Abbott et al. 2021","BS.10",2018-01-31,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.08653525179856,977.328498164029
"187","Abbott et al. 2021","BS.10",2018-02-01,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.09308776978417,974.666601204317
"188","Abbott et al. 2021","BS.10",2018-02-02,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.09964028776978,972.004704244604
"189","Abbott et al. 2021","BS.10",2018-02-03,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.1061928057554,969.342807284892
"190","Abbott et al. 2021","BS.10",2018-02-04,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.11274532374101,966.68091032518
"191","Abbott et al. 2021","BS.10",2018-02-05,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.11929784172662,964.019013365468
"192","Abbott et al. 2021","BS.10",2018-02-06,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.12585035971223,961.357116405755
"193","Abbott et al. 2021","BS.10",2018-02-07,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.13240287769784,958.695219446043
"194","Abbott et al. 2021","BS.10",2018-02-08,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.13895539568345,956.033322486331
"195","Abbott et al. 2021","BS.10",2018-02-09,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.14550791366906,953.371425526619
"196","Abbott et al. 2021","BS.10",2018-02-10,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.15206043165468,950.709528566907
"197","Abbott et al. 2021","BS.10",2018-02-11,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.15861294964029,948.047631607194
"198","Abbott et al. 2021","BS.10",2018-02-12,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.1651654676259,945.385734647482
"199","Abbott et al. 2021","BS.10",2018-02-13,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.17171798561151,942.72383768777
"200","Abbott et al. 2021","BS.10",2018-02-14,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.17827050359712,940.061940728058
"201","Abbott et al. 2021","BS.10",2018-02-15,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.18482302158273,937.400043768345
"202","Abbott et al. 2021","BS.10",2018-02-16,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.19137553956835,934.738146808633
"203","Abbott et al. 2021","BS.10",2018-02-17,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.19792805755396,932.076249848921
"204","Abbott et al. 2021","BS.10",2018-02-18,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.20448057553957,929.414352889209
"205","Abbott et al. 2021","BS.10",2018-02-19,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.21103309352518,926.752455929496
"206","Abbott et al. 2021","BS.10",2018-02-20,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.21758561151079,924.090558969784
"207","Abbott et al. 2021","BS.10",2018-02-21,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.2241381294964,921.428662010072
"208","Abbott et al. 2021","BS.10",2018-02-22,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.23069064748201,918.76676505036
"209","Abbott et al. 2021","BS.10",2018-02-23,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.23724316546763,916.104868090648
"210","Abbott et al. 2021","BS.10",2018-02-24,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.24379568345324,913.442971130935
"211","Abbott et al. 2021","BS.10",2018-02-25,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.25034820143885,910.781074171223
"212","Abbott et al. 2021","BS.10",2018-02-26,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.25690071942446,908.119177211511
"213","Abbott et al. 2021","BS.10",2018-02-27,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.26345323741007,905.457280251799
"214","Abbott et al. 2021","BS.10",2018-02-28,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.27000575539568,902.795383292086
"215","Abbott et al. 2021","BS.10",2018-03-01,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.2765582733813,900.133486332374
"216","Abbott et al. 2021","BS.10",2018-03-02,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.28311079136691,897.471589372662
"217","Abbott et al. 2021","BS.10",2018-03-03,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.28966330935252,894.80969241295
"218","Abbott et al. 2021","BS.10",2018-03-04,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.29621582733813,892.147795453237
"219","Abbott et al. 2021","BS.10",2018-03-05,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.30276834532374,889.485898493525
"220","Abbott et al. 2021","BS.10",2018-03-06,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.30932086330935,886.824001533813
"221","Abbott et al. 2021","BS.10",2018-03-07,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.31587338129496,884.162104574101
"222","Abbott et al. 2021","BS.10",2018-03-08,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.32242589928058,881.500207614389
"223","Abbott et al. 2021","BS.10",2018-03-09,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.32897841726619,878.838310654676
"224","Abbott et al. 2021","BS.10",2018-03-10,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.3355309352518,876.176413694964
"225","Abbott et al. 2021","BS.10",2018-03-11,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.34208345323741,873.514516735252
"226","Abbott et al. 2021","BS.10",2018-03-12,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.34863597122302,870.85261977554
"227","Abbott et al. 2021","BS.10",2018-03-13,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.35518848920863,868.190722815827
"228","Abbott et al. 2021","BS.10",2018-03-14,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.36174100719424,865.528825856115
"229","Abbott et al. 2021","BS.10",2018-03-15,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.36829352517986,862.866928896403
"230","Abbott et al. 2021","BS.10",2018-03-16,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.37484604316547,860.205031936691
"231","Abbott et al. 2021","BS.10",2018-03-17,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.38139856115108,857.543134976978
"232","Abbott et al. 2021","BS.10",2018-03-18,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.38795107913669,854.881238017266
"233","Abbott et al. 2021","BS.10",2018-03-19,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.3945035971223,852.219341057554
"234","Abbott et al. 2021","BS.10",2018-03-20,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.40105611510791,849.557444097842
"235","Abbott et al. 2021","BS.10",2018-03-21,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.40760863309353,846.89554713813
"236","Abbott et al. 2021","BS.10",2018-03-22,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.41416115107914,844.233650178417
"237","Abbott et al. 2021","BS.10",2018-03-23,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.42071366906475,841.571753218705
"238","Abbott et al. 2021","BS.10",2018-03-24,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.42726618705036,838.909856258993
"239","Abbott et al. 2021","BS.10",2018-03-25,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.43381870503597,836.247959299281
"240","Abbott et al. 2021","BS.10",2018-03-26,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.44037122302158,833.586062339568
"241","Abbott et al. 2021","BS.10",2018-03-27,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.44692374100719,830.924165379856
"242","Abbott et al. 2021","BS.10",2018-03-28,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.45347625899281,828.262268420144
"243","Abbott et al. 2021","BS.10",2018-03-29,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.46002877697842,825.600371460432
"244","Abbott et al. 2021","BS.10",2018-03-30,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.46658129496403,822.938474500719
"245","Abbott et al. 2021","BS.10",2018-03-31,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.47313381294964,820.276577541007
"246","Abbott et al. 2021","BS.10",2018-04-01,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.47968633093525,817.614680581295
"247","Abbott et al. 2021","BS.10",2018-04-02,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.48623884892086,814.952783621583
"248","Abbott et al. 2021","BS.10",2018-04-03,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.49279136690647,812.29088666187
"249","Abbott et al. 2021","BS.10",2018-04-04,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.49934388489209,809.628989702158
"250","Abbott et al. 2021","BS.10",2018-04-05,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.5058964028777,806.967092742446
"251","Abbott et al. 2021","BS.10",2018-04-06,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.51244892086331,804.305195782734
"252","Abbott et al. 2021","BS.10",2018-04-07,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.51900143884892,801.643298823022
"253","Abbott et al. 2021","BS.10",2018-04-08,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.52555395683453,798.981401863309
"254","Abbott et al. 2021","BS.10",2018-04-09,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.53210647482014,796.319504903597
"255","Abbott et al. 2021","BS.10",2018-04-10,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.53865899280576,793.657607943885
"256","Abbott et al. 2021","BS.10",2018-04-11,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.54521151079137,790.995710984173
"257","Abbott et al. 2021","BS.10",2018-04-12,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.55176402877698,788.33381402446
"258","Abbott et al. 2021","BS.10",2018-04-13,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.55831654676259,785.671917064748
"259","Abbott et al. 2021","BS.10",2018-04-14,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.5648690647482,783.010020105036
"260","Abbott et al. 2021","BS.10",2018-04-15,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.57142158273381,780.348123145324
"261","Abbott et al. 2021","BS.10",2018-04-16,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.57797410071942,777.686226185612
"262","Abbott et al. 2021","BS.10",2018-04-17,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.58452661870504,775.024329225899
"263","Abbott et al. 2021","BS.10",2018-04-18,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.59107913669065,772.362432266187
"264","Abbott et al. 2021","BS.10",2018-04-19,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.59763165467626,769.700535306475
"265","Abbott et al. 2021","BS.10",2018-04-20,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.60418417266187,767.038638346763
"266","Abbott et al. 2021","BS.10",2018-04-21,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.61073669064748,764.37674138705
"267","Abbott et al. 2021","BS.10",2018-04-22,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.61728920863309,761.714844427338
"268","Abbott et al. 2021","BS.10",2018-04-23,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.6238417266187,759.052947467626
"269","Abbott et al. 2021","BS.10",2018-04-24,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.63039424460432,756.391050507914
"270","Abbott et al. 2021","BS.10",2018-04-25,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.63694676258993,753.729153548201
"271","Abbott et al. 2021","BS.10",2018-04-26,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.64349928057554,751.067256588489
"272","Abbott et al. 2021","BS.10",2018-04-27,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.65005179856115,748.405359628777
"273","Abbott et al. 2021","BS.10",2018-04-28,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.65660431654676,745.743462669065
"274","Abbott et al. 2021","BS.10",2018-04-29,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.66315683453237,743.081565709353
"275","Abbott et al. 2021","BS.10",2018-04-30,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.66970935251799,740.41966874964
"276","Abbott et al. 2021","BS.10",2018-05-01,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.6762618705036,737.757771789928
"277","Abbott et al. 2021","BS.10",2018-05-02,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.68281438848921,735.095874830216
"278","Abbott et al. 2021","BS.10",2018-05-03,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.68936690647482,732.433977870504
"279","Abbott et al. 2021","BS.10",2018-05-04,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.69591942446043,729.772080910791
"280","Abbott et al. 2021","BS.10",2018-05-05,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.70247194244604,727.110183951079
"281","Abbott et al. 2021","BS.10",2018-05-06,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.70902446043165,724.448286991367
"282","Abbott et al. 2021","BS.10",2018-05-07,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.71557697841727,721.786390031655
"283","Abbott et al. 2021","BS.10",2018-05-08,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.72212949640288,719.124493071943
"284","Abbott et al. 2021","BS.10",2018-05-09,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.72868201438849,716.46259611223
"285","Abbott et al. 2021","BS.10",2018-05-10,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.7352345323741,713.800699152518
"286","Abbott et al. 2021","BS.10",2018-05-11,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.74178705035971,711.138802192806
"287","Abbott et al. 2021","BS.10",2018-05-12,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.74833956834532,708.476905233094
"288","Abbott et al. 2021","BS.10",2018-05-13,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.75489208633094,705.815008273381
"289","Abbott et al. 2021","BS.10",2018-05-14,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.76144460431655,703.153111313669
"290","Abbott et al. 2021","BS.10",2018-05-15,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.76799712230216,700.491214353957
"291","Abbott et al. 2021","BS.10",2018-05-16,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.77454964028777,697.829317394245
"292","Abbott et al. 2021","BS.10",2018-05-17,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.78110215827338,695.167420434532
"293","Abbott et al. 2021","BS.10",2018-05-18,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.78765467625899,692.50552347482
"294","Abbott et al. 2021","BS.10",2018-05-19,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.7942071942446,689.843626515108
"295","Abbott et al. 2021","BS.10",2018-05-20,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.80075971223022,687.181729555396
"296","Abbott et al. 2021","BS.10",2018-05-21,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.80731223021583,684.519832595684
"297","Abbott et al. 2021","BS.10",2018-05-22,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.81386474820144,681.857935635971
"298","Abbott et al. 2021","BS.10",2018-05-23,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.82041726618705,679.196038676259
"299","Abbott et al. 2021","BS.10",2018-05-24,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.82696978417266,676.534141716547
"300","Abbott et al. 2021","BS.10",2018-05-25,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.83352230215827,673.872244756835
"301","Abbott et al. 2021","BS.10",2018-05-26,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.84007482014388,671.210347797122
"302","Abbott et al. 2021","BS.10",2018-05-27,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.8466273381295,668.54845083741
"303","Abbott et al. 2021","BS.10",2018-05-28,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.85317985611511,665.886553877698
"304","Abbott et al. 2021","BS.10",2018-05-29,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.85973237410072,663.224656917986
"305","Abbott et al. 2021","BS.10",2018-05-30,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.86628489208633,660.562759958273
"306","Abbott et al. 2021","BS.10",2018-05-31,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.87283741007194,657.900862998561
"307","Abbott et al. 2021","BS.10",2018-06-01,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.87938992805755,655.238966038849
"308","Abbott et al. 2021","BS.10",2018-06-02,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.88594244604317,652.577069079137
"309","Abbott et al. 2021","BS.10",2018-06-03,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.89249496402878,649.915172119424
"310","Abbott et al. 2021","BS.10",2018-06-04,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",10,NA,NA,1.89904748201439,647.253275159712
"311","Abbott et al. 2021","BS.10",2018-06-05,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,644.5913782,1.9056,1.9056,644.5913782
"312","Abbott et al. 2021","BS.10",2018-06-06,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.86693555555556,662.894205706667
"313","Abbott et al. 2021","BS.10",2018-06-07,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.82827111111111,681.197033213333
"314","Abbott et al. 2021","BS.10",2018-06-08,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.78960666666667,699.49986072
"315","Abbott et al. 2021","BS.10",2018-06-09,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.75094222222222,717.802688226667
"316","Abbott et al. 2021","BS.10",2018-06-10,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.71227777777778,736.105515733333
"317","Abbott et al. 2021","BS.10",2018-06-11,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.67361333333333,754.40834324
"318","Abbott et al. 2021","BS.10",2018-06-12,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.63494888888889,772.711170746667
"319","Abbott et al. 2021","BS.10",2018-06-13,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.59628444444444,791.013998253333
"320","Abbott et al. 2021","BS.10",2018-06-14,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.55762,809.31682576
"321","Abbott et al. 2021","BS.10",2018-06-15,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.51895555555556,827.619653266667
"322","Abbott et al. 2021","BS.10",2018-06-16,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.48029111111111,845.922480773333
"323","Abbott et al. 2021","BS.10",2018-06-17,68.932756,-150.7,16.01788092,"Site_1","Dwc","Burn",11,NA,NA,1.44162666666667,864.22530828
