Study_ID,Comparison_ID,Sampling_Date,response_var,Pair_Burn,Site_Burn,concentration_Burn,Area_watershed_km_Burn,Pair_Unburn,Site_Unburn,concentration_Unburn,Area_watershed_km_Unburn,pair_key,lnRR,conc_norm_Burn,conc_norm_Unburn,lnRR_area
Burd et al 2018,Burd_et_al_2018_C1,2016-04-29,DOC,Site_1,Notawohka Creek,17.8042328,321,Control_1,Scotty Creek,13.17460317,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.3011452527317312,0.055464899688473526,0.0983179341044776,-0.5724560704473732
Burd et al 2018,Burd_et_al_2018_C1,2016-07-27,DOC,Site_1,Notawohka Creek,27.010582008,321,Control_1,Scotty Creek,27.433862436,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,-0.01554939023837131,0.08414511528971963,0.20473031668656716,-0.8891507134174759
Burd et al 2018,Burd_et_al_2018_C1,2016-07-28,DOC,Site_1,Notawohka Creek,26.85185184866667,321,Control_1,Scotty Creek,27.178130514000003,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,-0.012077835948000415,0.0836506288120457,0.2028218695074627,-0.8856791591271048
Burd et al 2018,Burd_et_al_2018_C1,2016-07-29,DOC,Site_1,Notawohka Creek,26.693121689333335,321,Control_1,Scotty Creek,26.922398592,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,-0.008552683964089437,0.08315614233437175,0.2009134223283582,-0.8821540071431939
Burd et al 2018,Burd_et_al_2018_C1,2016-07-30,DOC,Site_1,Notawohka Creek,26.53439153,321,Control_1,Scotty Creek,26.66666667,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,-0.004972660959881918,0.08266165585669782,0.19900497514925375,-0.8785739841389864
Burd et al 2018,Burd_et_al_2018_C1,2016-07-31,DOC,Site_1,Notawohka Creek,26.69146825,321,Control_1,Scotty Creek,26.559193125,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.0049680283265822,0.0831509914330218,0.19820293376865672,-0.8686332948525223
Burd et al 2018,Burd_et_al_2018_C1,2016-08-01,DOC,Site_1,Notawohka Creek,26.84854497,321,Control_1,Scotty Creek,26.45171958,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.014890459757573086,0.08364032700934579,0.1974008923880597,-0.8587108634215315
Burd et al 2018,Burd_et_al_2018_C1,2016-08-02,DOC,Site_1,Notawohka Creek,27.00562169,321,Control_1,Scotty Creek,26.344246035,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.02479517072351899,0.08412966258566978,0.1965988510074627,-0.8488061524555854
Burd et al 2018,Burd_et_al_2018_C1,2016-08-03,DOC,Site_1,Notawohka Creek,27.16269841,321,Control_1,Scotty Creek,26.23677249,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.034682693219871,0.08461899816199377,0.19579680962686566,-0.8389186299592335
Burd et al 2018,Burd_et_al_2018_C1,2016-08-04,DOC,Site_1,Notawohka Creek,27.31977513,321,Control_1,Scotty Creek,26.129298945,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.04455355403610089,0.08510833373831776,0.19499476824626866,-0.8290477691430036
Burd et al 2018,Burd_et_al_2018_C1,2016-08-05,DOC,Site_1,Notawohka Creek,27.476851850000003,321,Control_1,Scotty Creek,26.0218254,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.05440827494060362,0.08559766931464176,0.19419272686567166,-0.8191930482385009
Burd et al 2018,Burd_et_al_2018_C1,2016-08-06,DOC,Site_1,Notawohka Creek,27.63392857,321,Control_1,Scotty Creek,25.914351855,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.06424737286167795,0.08608700489096573,0.19339068548507463,-0.8093539503174265
Burd et al 2018,Burd_et_al_2018_C1,2016-08-07,DOC,Site_1,Notawohka Creek,27.79100529,321,Control_1,Scotty Creek,25.80687831,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.07407136006475248,0.08657634046728972,0.1925886441044776,-0.7995299631143521
Burd et al 2018,Burd_et_al_2018_C1,2016-08-08,DOC,Site_1,Notawohka Creek,27.94808201,321,Control_1,Scotty Creek,25.699404765,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.08388074432601506,0.0870656760436137,0.1917866027238806,-0.7897205788530895
Burd et al 2018,Burd_et_al_2018_C1,2016-08-09,DOC,Site_1,Notawohka Creek,28.10515873,321,Control_1,Scotty Creek,25.59193122,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.09367602910260728,0.08755501161993769,0.19098456134328357,-0.7799252940764972
Burd et al 2018,Burd_et_al_2018_C1,2016-08-10,DOC,Site_1,Notawohka Creek,28.26223545,321,Control_1,Scotty Creek,25.484457675,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.10345771369952896,0.08804434719626168,0.1901825199626866,-0.7701436094795755
Burd et al 2018,Burd_et_al_2018_C1,2016-08-11,DOC,Site_1,Notawohka Creek,28.41931217,321,Control_1,Scotty Creek,25.37698413,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.11322629343340286,0.08853368277258568,0.18938047858208956,-0.7603750297457017
Burd et al 2018,Burd_et_al_2018_C1,2016-08-12,DOC,Site_1,Notawohka Creek,28.57638889,321,Control_1,Scotty Creek,25.269510585,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.12298225979323735,0.08902301834890966,0.18857843720149253,-0.7506190633858673
Burd et al 2018,Burd_et_al_2018_C1,2016-08-13,DOC,Site_1,Notawohka Creek,28.733465610000003,321,Control_1,Scotty Creek,25.16203704,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.13272610059832882,0.08951235392523366,0.18777639582089553,-0.7408752225807756
Burd et al 2018,Burd_et_al_2018_C1,2016-08-14,DOC,Site_1,Notawohka Creek,28.89054233,321,Control_1,Scotty Creek,25.054563495,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.14245830015343333,0.09000168950155762,0.1869743544402985,-0.7311430230256712
Burd et al 2018,Burd_et_al_2018_C1,2016-08-15,DOC,Site_1,Notawohka Creek,29.04761905,321,Control_1,Scotty Creek,24.94708995,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.1521793394013367,0.09049102507788162,0.18617231305970147,-0.7214219837777677
Burd et al 2018,Burd_et_al_2018_C1,2016-08-16,DOC,Site_1,Notawohka Creek,29.153439155333334,321,Control_1,Scotty Creek,24.779541448666667,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.16255451601893373,0.09082068272689513,0.18492195110945273,-0.7110468071601707
Burd et al 2018,Burd_et_al_2018_C1,2016-08-17,DOC,Site_1,Notawohka Creek,29.259259260666667,321,Control_1,Scotty Creek,24.61199294733333,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.17296223718062115,0.09115034037590862,0.18367158915920395,-0.7006390859984832
Burd et al 2018,Burd_et_al_2018_C1,2016-08-18,DOC,Site_1,Notawohka Creek,29.365079366,321,Control_1,Scotty Creek,24.444444446,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.1834032226324107,0.09147999802492211,0.1824212272089552,-0.6901981005466937
Burd et al 2018,Burd_et_al_2018_C1,2016-08-19,DOC,Site_1,Notawohka Creek,29.470899471333336,321,Control_1,Scotty Creek,24.276895944666663,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.19387820398197603,0.09180965567393562,0.18117086525870643,-0.6797231191971285
Burd et al 2018,Burd_et_al_2018_C1,2016-08-20,DOC,Site_1,Notawohka Creek,29.57671957666667,321,Control_1,Scotty Creek,24.109347443333338,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.2043879250704038,0.09213931332294913,0.17992050330845774,-0.6692133981087006
Burd et al 2018,Burd_et_al_2018_C1,2016-08-21,DOC,Site_1,Notawohka Creek,29.682539682,321,Control_1,Scotty Creek,23.941798942,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.21493314235613595,0.09246897097196262,0.17867014135820894,-0.6586681808229685
Burd et al 2018,Burd_et_al_2018_C1,2016-08-22,DOC,Site_1,Notawohka Creek,29.788359787333334,321,Control_1,Scotty Creek,23.774250440666663,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.2255146253116239,0.09279862862097613,0.17741977940796017,-0.6480866978674806
Burd et al 2018,Burd_et_al_2018_C1,2016-08-23,DOC,Site_1,Notawohka Creek,29.894179892666667,321,Control_1,Scotty Creek,23.606701939333337,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.2361331568332586,0.09312828626998962,0.17616941745771147,-0.6374681663458459
Burd et al 2018,Burd_et_al_2018_C1,2016-08-24,DOC,Site_1,Notawohka Creek,29.999999998,321,Control_1,Scotty Creek,23.439153438,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.2467895336651596,0.09345794391900311,0.1749190555074627,-0.6268117895139448
Burd et al 2018,Burd_et_al_2018_C1,2016-08-25,DOC,Site_1,Notawohka Creek,30.105820103333333,321,Control_1,Scotty Creek,23.271604936666662,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.25748456683742643,0.09378760156801662,0.1736686935572139,-0.616116756341678
Burd et al 2018,Burd_et_al_2018_C1,2016-08-26,DOC,Site_1,Notawohka Creek,30.211640208666665,321,Control_1,Scotty Creek,23.104056435333337,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.26821908211950635,0.09411725921703011,0.1724183316069652,-0.6053822410595981
Burd et al 2018,Burd_et_al_2018_C1,2016-08-27,DOC,Site_1,Notawohka Creek,30.317460314,321,Control_1,Scotty Creek,22.936507934,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.2789939204893494,0.09444691686604362,0.17116796965671643,-0.594607402689755
Burd et al 2018,Burd_et_al_2018_C1,2016-08-28,DOC,Site_1,Notawohka Creek,30.423280419333334,321,Control_1,Scotty Creek,22.76895943266667,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.2898099386190552,0.09477657451505711,0.1699176077064677,-0.5837913845600494
Burd et al 2018,Burd_et_al_2018_C1,2016-08-29,DOC,Site_1,Notawohka Creek,30.529100524666667,321,Control_1,Scotty Creek,22.601410931333337,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.3006680093777663,0.09510623216407062,0.16866724575621894,-0.5729333138013383
Burd et al 2018,Burd_et_al_2018_C1,2016-08-30,DOC,Site_1,Notawohka Creek,30.63492063,321,Control_1,Scotty Creek,22.43386243,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.31156902235258543,0.09543588981308411,0.16741688380597017,-0.562032300826519
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2004-12-27,NO3,Site_1,San Onofre,7.099277804828754,5.26,Control_1_2_3,Rattlesnake,1.1195397354006391,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,1.8470754109353804,1.3496725864693448,0.19504176574924026,1.934403594517237
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2004-12-28,NO3,Site_1,San Onofre,6.244134864641231,5.26,Control_1_2_3,Rattlesnake,0.97799754796345,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,1.8538907176429398,1.187097883011641,0.1703828480772561,1.9412189012247962
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2004-12-29,NO3,Site_1,San Onofre,7.563533636479801,5.26,Control_1_2_3,Rattlesnake,1.6433688354358276,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,1.5265901903545316,1.4379341514220154,0.2863011908424787,1.613918373936388
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2004-12-30,NO3,Site_1,San Onofre,4.945898878745081,5.26,Control_1_2_3,Rattlesnake,1.170523816045311,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,1.4411073691917553,0.9402849579363272,0.20392400976399147,1.528435552773612
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2004-12-31,NO3,Site_1,San Onofre,5.56259131306368,5.26,Control_1_2_3,Rattlesnake,1.194770512823055,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,1.5381099357263759,1.0575268656014603,0.20814817296568902,1.6254381193082328
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2005-01-01,NO3,Site_1,San Onofre,3.5582672655728844,5.26,Control_1_2_3,Rattlesnake,0.892329992215095,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,1.3831929716080489,0.6764766664587233,0.15545818679705486,1.4705211551899056
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2005-01-02,NO3,Site_1,San Onofre,4.15198636340385,5.26,Control_1_2_3,Rattlesnake,0.8877417918980801,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,1.5426612146769587,0.7893510196585266,0.15465884876273173,1.6299893982588154
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2005-01-03,NO3,Site_1,San Onofre,5.467997721219338,5.26,Control_1_2_3,Rattlesnake,0.81228102032139,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,1.9068214166672595,1.0395432930074788,0.14151237287829094,1.9941496002491161
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2005-01-04,NO3,Site_1,San Onofre,5.13309599684574,5.26,Control_1_2_3,Rattlesnake,0.46302793554864,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,2.4056768760597897,0.975873763658886,0.0806668877262439,2.4930050596416464
Coombs & Melack; 2013,Coombs_Melack_2013_C1,2005-01-05,NO3,Site_1,San Onofre,4.478435911706399,5.26,Control_1_2_3,Rattlesnake,0.56410009199145,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C1 | Site_1 | Control_1_2_3,2.0717974337764025,0.8514136714270721,0.09827527735042682,2.159125617358259
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2004-12-26,NO3,Site_2,Gaviota,0.664907940924549,52.16,Control_1_2_3,Rattlesnake,1.4113923288927,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,-0.7526833670739264,0.012747468192571875,0.24588716531231705,-2.9595400743608486
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2004-12-27,NO3,Site_2,Gaviota,1.570353779403635,52.16,Control_1_2_3,Rattlesnake,1.1195397354006391,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,0.33838328086682334,0.030106475832124908,0.19504176574924026,-1.868473426420099
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2004-12-28,NO3,Site_2,Gaviota,1.2283565594390475,52.16,Control_1_2_3,Rattlesnake,0.97799754796345,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,0.2279252615739549,0.02354978066409217,0.1703828480772561,-1.9789314457129676
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2004-12-29,NO3,Site_2,Gaviota,1.9652096471466896,52.16,Control_1_2_3,Rattlesnake,1.6433688354358276,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,0.1788506274234562,0.03767656532106384,0.2863011908424787,-2.028006079863466
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2004-12-30,NO3,Site_2,Gaviota,1.0937536614197143,52.16,Control_1_2_3,Rattlesnake,1.170523816045311,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,-0.06783584837303723,0.020969203631512928,0.20392400976399147,-2.2746925556599598
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2004-12-31,NO3,Site_2,Gaviota,1.3698160328285476,52.16,Control_1_2_3,Rattlesnake,1.194770512823055,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,0.13672232075350027,0.026261810445332587,0.20814817296568902,-2.070134386533422
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2005-01-01,NO3,Site_2,Gaviota,1.171818498604832,52.16,Control_1_2_3,Rattlesnake,0.892329992215095,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,0.27247608287636127,0.02246584544871227,0.15545818679705486,-1.934380624410561
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2005-01-02,NO3,Site_2,Gaviota,1.034874177115975,52.16,Control_1_2_3,Rattlesnake,0.8877417918980801,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,0.1533542044861863,0.019840379162499523,0.15465884876273173,-2.053502502800736
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2005-01-03,NO3,Site_2,Gaviota,1.4216184833771812,52.16,Control_1_2_3,Rattlesnake,0.81228102032139,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,0.5597049141407736,0.027254955586218967,0.14151237287829094,-1.6471517931461488
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2005-01-04,NO3,Site_2,Gaviota,1.421393579508945,52.16,Control_1_2_3,Rattlesnake,0.46302793554864,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,1.121605675139139,0.027250643778929162,0.0806668877262439,-1.0852510321477833
Coombs & Melack; 2013,Coombs_Melack_2013_C2,2005-01-05,NO3,Site_2,Gaviota,1.28334140964981,52.16,Control_1_2_3,Rattlesnake,0.56410009199145,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C2 | Site_2 | Control_1_2_3,0.8219907280051255,0.02460393806843961,0.09827527735042682,-1.3848659792817968
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2004-12-27,NO3,Site_3,Arroyo Hondo,1.9222124235478832,10.85,Control_1_2_3,Rattlesnake,1.1195397354006391,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,0.5405591762697282,0.17716243535003534,0.19504176574924026,-0.09614669338526526
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2004-12-28,NO3,Site_3,Arroyo Hondo,1.5129527718915143,10.85,Control_1_2_3,Rattlesnake,0.97799754796345,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,0.4363113355875982,0.13944265178723636,0.1703828480772561,-0.20039453406739532
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2004-12-29,NO3,Site_3,Arroyo Hondo,2.393389245883746,10.85,Control_1_2_3,Rattlesnake,1.6433688354358276,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,0.37596215304238917,0.22058887058836368,0.2863011908424787,-0.2607437166126043
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2004-12-30,NO3,Site_3,Arroyo Hondo,1.6932220880546676,10.85,Control_1_2_3,Rattlesnake,1.170523816045311,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,0.3691819200926339,0.15605733530457766,0.20392400976399147,-0.2675239495623596
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2004-12-31,NO3,Site_3,Arroyo Hondo,2.3010264198407997,10.85,Control_1_2_3,Rattlesnake,1.194770512823055,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,0.655401165419571,0.21207616772726265,0.20814817296568902,0.018695295764577555
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2005-01-01,NO3,Site_3,Arroyo Hondo,1.785481681637472,10.85,Control_1_2_3,Rattlesnake,0.892329992215095,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,0.6936074968715366,0.1645605236532232,0.15545818679705486,0.056901627216543
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2005-01-02,NO3,Site_3,Arroyo Hondo,1.89781964194984,10.85,Control_1_2_3,Rattlesnake,0.8877417918980801,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,0.7597800235190696,0.174914252714271,0.15465884876273173,0.12307415386407634
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2005-01-03,NO3,Site_3,Arroyo Hondo,2.093800875271233,10.85,Control_1_2_3,Rattlesnake,0.81228102032139,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,0.9468899294871576,0.19297703919550538,0.14151237287829094,0.31018405983216435
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2005-01-04,NO3,Site_3,Arroyo Hondo,2.074522863009975,10.85,Control_1_2_3,Rattlesnake,0.46302793554864,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,1.4996990724616295,0.1912002638718871,0.0806668877262439,0.8629932028066362
Coombs & Melack; 2013,Coombs_Melack_2013_C3,2005-01-05,NO3,Site_3,Arroyo Hondo,1.7566555138125002,10.85,Control_1_2_3,Rattlesnake,0.56410009199145,5.74,Coombs & Melack; 2013 | Coombs_Melack_2013_C3 | Site_3 | Control_1_2_3,1.135935300151394,0.1619037339919355,0.09827527735042682,0.49922943049640056
Crandall et al. 2021,Crandall_et_al_2021_C1,2018-10-02,DOC,Site_1,Benjamin Slough,76.685,319,Control_1,Hobble Creek Upper,6.441,280,Crandall et al. 2021 | Crandall_et_al_2021_C1 | Site_1 | Control_1,2.4770223145379897,0.24039184952978057,0.02300357142857143,2.3466208149223946
Crandall et al. 2021,Crandall_et_al_2021_C1,2018-10-02,NO3,Site_1,Benjamin Slough,0.013253878,319,Control_1,Hobble Creek Lower,0.16975272,324,Crandall et al. 2021 | Crandall_et_al_2021_C1 | Site_1 | Control_1,-2.5500526010191953,4.1548206896551726e-5,5.239281481481482e-4,-2.5345001880117106
Crandall et al. 2021,Crandall_et_al_2021_C1,2018-10-02,NO3,Site_1,Benjamin Slough,0.013253878,319,Control_1,Hobble Creek Upper,0.091754707,280,Crandall et al. 2021 | Crandall_et_al_2021_C1 | Site_1 | Control_1,-1.9348285992157708,4.1548206896551726e-5,3.2769538214285715e-4,-2.065230098831366
Crandall et al. 2021,Crandall_et_al_2021_C1,2018-10-03,DOC,Site_1,Benjamin Slough,62.04675,319,Control_1,Hobble Creek Lower,28.469,324,Crandall et al. 2021 | Crandall_et_al_2021_C1 | Site_1 | Control_1,0.7790723571832568,0.19450391849529783,0.08786728395061728,0.7946247701907416
Crandall et al. 2021,Crandall_et_al_2021_C1,2018-10-03,DOC,Site_1,Benjamin Slough,62.04675,319,Control_1,Hobble Creek Upper,4.353,280,Crandall et al. 2021 | Crandall_et_al_2021_C1 | Site_1 | Control_1,2.6570228705934973,0.19450391849529783,0.01554642857142857,2.526621370977902
Crandall et al. 2021,Crandall_et_al_2021_C1,2018-10-03,NO3,Site_1,Benjamin Slough,0.01647105599999999,319,Control_1,Hobble Creek Lower,0.174080574,324,Crandall et al. 2021 | Crandall_et_al_2021_C1 | Site_1 | Control_1,-2.35791360228694,5.1633404388714706e-5,5.372857222222222e-4,-2.342361189279455
Crandall et al. 2021,Crandall_et_al_2021_C1,2018-10-03,NO3,Site_1,Benjamin Slough,0.01647105599999999,319,Control_1,Hobble Creek Upper,0.095259008,280,Crandall et al. 2021 | Crandall_et_al_2021_C1 | Site_1 | Control_1,-1.754994923003861,5.1633404388714706e-5,3.402107428571429e-4,-1.885396422619456
Crandall et al. 2021,Crandall_et_al_2021_C1,2018-10-04,DOC,Site_1,Benjamin Slough,47.4085,319,Control_1,Hobble Creek Lower,6.338,324,Crandall et al. 2021 | Crandall_et_al_2021_C1 | Site_1 | Control_1,2.0122382762500295,0.14861598746081503,0.01956172839506173,2.027790689257514
