Study_ID,Site,Sampling_Date,latitude,longitude,Area_watershed_km,Pair,Climate,Burn_Unburn,Time_Since_Fire,DOC_mg_C_L,NO3_mg_N_L,NO3_Interp,DOC_Interp
Abbott et al. 2021,BS.57,2018-04-18,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016338107417266188,12.316831757353237
Abbott et al. 2021,BS.57,2018-04-19,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016363954866906475,12.300082949361293
Abbott et al. 2021,BS.57,2018-04-20,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016389802316546763,12.283334141369352
Abbott et al. 2021,BS.57,2018-04-21,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001641564976618705,12.26658533337741
Abbott et al. 2021,BS.57,2018-04-22,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016441497215827338,12.249836525385467
Abbott et al. 2021,BS.57,2018-04-23,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016467344665467626,12.233087717393524
Abbott et al. 2021,BS.57,2018-04-24,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016493192115107913,12.216338909401582
Abbott et al. 2021,BS.57,2018-04-25,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.00165190395647482,12.19959010140964
Abbott et al. 2021,BS.57,2018-04-26,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016544887014388488,12.182841293417697
Abbott et al. 2021,BS.57,2018-04-27,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016570734464028776,12.166092485425754
Abbott et al. 2021,BS.57,2018-04-28,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016596581913669063,12.149343677433812
Abbott et al. 2021,BS.57,2018-04-29,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016622429363309353,12.13259486944187
Abbott et al. 2021,BS.57,2018-04-30,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001664827681294964,12.115846061449927
Abbott et al. 2021,BS.57,2018-05-01,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016674124262589928,12.099097253457984
Abbott et al. 2021,BS.57,2018-05-02,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016699971712230215,12.082348445466042
Abbott et al. 2021,BS.57,2018-05-03,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016725819161870503,12.0655996374741
Abbott et al. 2021,BS.57,2018-05-04,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016751666611510793,12.048850829482157
Abbott et al. 2021,BS.57,2018-05-05,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001677751406115108,12.032102021490214
Abbott et al. 2021,BS.57,2018-05-06,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016803361510791368,12.015353213498273
Abbott et al. 2021,BS.57,2018-05-07,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016829208960431655,11.998604405506331
Abbott et al. 2021,BS.57,2018-05-08,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016855056410071943,11.981855597514388
Abbott et al. 2021,BS.57,2018-05-09,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001688090385971223,11.965106789522444
Abbott et al. 2021,BS.57,2018-05-10,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016906751309352518,11.948357981530503
Abbott et al. 2021,BS.57,2018-05-11,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016932598758992805,11.931609173538561
Abbott et al. 2021,BS.57,2018-05-12,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0016958446208633093,11.914860365546618
Abbott et al. 2021,BS.57,2018-05-13,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001698429365827338,11.898111557554675
Abbott et al. 2021,BS.57,2018-05-14,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017010141107913668,11.881362749562733
Abbott et al. 2021,BS.57,2018-05-15,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017035988557553955,11.864613941570791
Abbott et al. 2021,BS.57,2018-05-16,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017061836007194245,11.847865133578848
Abbott et al. 2021,BS.57,2018-05-17,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017087683456834533,11.831116325586905
Abbott et al. 2021,BS.57,2018-05-18,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001711353090647482,11.814367517594963
Abbott et al. 2021,BS.57,2018-05-19,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001713937835611511,11.797618709603022
Abbott et al. 2021,BS.57,2018-05-20,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017165225805755397,11.780869901611078
Abbott et al. 2021,BS.57,2018-05-21,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017191073255395685,11.764121093619135
Abbott et al. 2021,BS.57,2018-05-22,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017216920705035972,11.747372285627193
Abbott et al. 2021,BS.57,2018-05-23,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001724276815467626,11.730623477635252
Abbott et al. 2021,BS.57,2018-05-24,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017268615604316548,11.713874669643308
Abbott et al. 2021,BS.57,2018-05-25,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017294463053956835,11.697125861651365
Abbott et al. 2021,BS.57,2018-05-26,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017320310503597123,11.680377053659424
Abbott et al. 2021,BS.57,2018-05-27,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001734615795323741,11.663628245667482
Abbott et al. 2021,BS.57,2018-05-28,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017372005402877698,11.646879437675539
Abbott et al. 2021,BS.57,2018-05-29,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017397852852517985,11.630130629683595
Abbott et al. 2021,BS.57,2018-05-30,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017423700302158273,11.613381821691654
Abbott et al. 2021,BS.57,2018-05-31,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.001744954775179856,11.596633013699712
Abbott et al. 2021,BS.57,2018-06-01,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017475395201438848,11.579884205707769
Abbott et al. 2021,BS.57,2018-06-02,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017501242651079135,11.563135397715826
Abbott et al. 2021,BS.57,2018-06-03,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017527090100719425,11.546386589723884
Abbott et al. 2021,BS.57,2018-06-04,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,10,-9999,-9999,0.0017552937550359712,11.529637781731942
Abbott et al. 2021,BS.57,2018-06-05,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,11.512888973739999,0.0017578785,0.0017578785,11.512888973739999
Abbott et al. 2021,BS.57,2018-06-06,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0018200073266666666,11.641980116386888
Abbott et al. 2021,BS.57,2018-06-07,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0018821361533333334,11.771071259033777
Abbott et al. 2021,BS.57,2018-06-08,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00194426498,11.900162401680666
Abbott et al. 2021,BS.57,2018-06-09,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0020063938066666666,12.029253544327554
Abbott et al. 2021,BS.57,2018-06-10,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0020685226333333334,12.158344686974443
Abbott et al. 2021,BS.57,2018-06-11,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00213065146,12.287435829621332
Abbott et al. 2021,BS.57,2018-06-12,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0021927802866666666,12.416526972268223
Abbott et al. 2021,BS.57,2018-06-13,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0022549091133333334,12.545618114915111
Abbott et al. 2021,BS.57,2018-06-14,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00231703794,12.674709257562
Abbott et al. 2021,BS.57,2018-06-15,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0023791667666666666,12.803800400208889
Abbott et al. 2021,BS.57,2018-06-16,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0024412955933333334,12.932891542855778
Abbott et al. 2021,BS.57,2018-06-17,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00250342442,13.061982685502667
Abbott et al. 2021,BS.57,2018-06-18,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0025655532466666666,13.191073828149555
Abbott et al. 2021,BS.57,2018-06-19,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0026276820733333334,13.320164970796444
Abbott et al. 2021,BS.57,2018-06-20,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0026898109,13.449256113443333
Abbott et al. 2021,BS.57,2018-06-21,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.002751939726666667,13.578347256090222
Abbott et al. 2021,BS.57,2018-06-22,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0028140685533333334,13.70743839873711
Abbott et al. 2021,BS.57,2018-06-23,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00287619738,13.836529541384
Abbott et al. 2021,BS.57,2018-06-24,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0029383262066666666,13.965620684030888
Abbott et al. 2021,BS.57,2018-06-25,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0030004550333333335,14.094711826677777
Abbott et al. 2021,BS.57,2018-06-26,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00306258386,14.223802969324666
Abbott et al. 2021,BS.57,2018-06-27,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0031247126866666666,14.352894111971555
Abbott et al. 2021,BS.57,2018-06-28,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0031868415133333335,14.481985254618444
Abbott et al. 2021,BS.57,2018-06-29,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00324897034,14.611076397265332
Abbott et al. 2021,BS.57,2018-06-30,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.003311099166666667,14.740167539912223
Abbott et al. 2021,BS.57,2018-07-01,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0033732279933333335,14.86925868255911
Abbott et al. 2021,BS.57,2018-07-02,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00343535682,14.998349825206
Abbott et al. 2021,BS.57,2018-07-03,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0034974856466666667,15.12744096785289
Abbott et al. 2021,BS.57,2018-07-04,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0035596144733333335,15.256532110499778
Abbott et al. 2021,BS.57,2018-07-05,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0036217433,15.385623253146667
Abbott et al. 2021,BS.57,2018-07-06,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0036838721266666667,15.514714395793556
Abbott et al. 2021,BS.57,2018-07-07,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0037460009533333335,15.643805538440445
Abbott et al. 2021,BS.57,2018-07-08,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00380812978,15.772896681087333
Abbott et al. 2021,BS.57,2018-07-09,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.003870258606666667,15.901987823734222
Abbott et al. 2021,BS.57,2018-07-10,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0039323874333333335,16.031078966381113
Abbott et al. 2021,BS.57,2018-07-11,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00399451626,16.160170109028
Abbott et al. 2021,BS.57,2018-07-12,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004056645086666666,16.28926125167489
Abbott et al. 2021,BS.57,2018-07-13,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0041187739133333335,16.41835239432178
Abbott et al. 2021,BS.57,2018-07-14,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00418090274,16.547443536968668
Abbott et al. 2021,BS.57,2018-07-15,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004243031566666666,16.676534679615557
Abbott et al. 2021,BS.57,2018-07-16,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0043051603933333335,16.805625822262446
Abbott et al. 2021,BS.57,2018-07-17,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00436728922,16.934716964909335
Abbott et al. 2021,BS.57,2018-07-18,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004429418046666667,17.063808107556223
Abbott et al. 2021,BS.57,2018-07-19,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0044915468733333335,17.192899250203112
Abbott et al. 2021,BS.57,2018-07-20,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,17.32199039285,0.0045536757,0.0045536757,17.32199039285
Abbott et al. 2021,BS.57,2018-07-21,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004510370725,17.257688584960277
Abbott et al. 2021,BS.57,2018-07-22,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00446706575,17.193386777070558
Abbott et al. 2021,BS.57,2018-07-23,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004423760775,17.129084969180834
Abbott et al. 2021,BS.57,2018-07-24,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0043804557999999995,17.06478316129111
Abbott et al. 2021,BS.57,2018-07-25,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004337150825,17.00048135340139
Abbott et al. 2021,BS.57,2018-07-26,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00429384585,16.936179545511667
Abbott et al. 2021,BS.57,2018-07-27,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004250540875,16.871877737621947
Abbott et al. 2021,BS.57,2018-07-28,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0042072359,16.807575929732224
Abbott et al. 2021,BS.57,2018-07-29,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004163930925,16.7432741218425
Abbott et al. 2021,BS.57,2018-07-30,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00412062595,16.67897231395278
Abbott et al. 2021,BS.57,2018-07-31,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004077320975,16.614670506063057
Abbott et al. 2021,BS.57,2018-08-01,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.004034016,16.550368698173333
Abbott et al. 2021,BS.57,2018-08-02,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0039907110249999996,16.486066890283613
Abbott et al. 2021,BS.57,2018-08-03,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0039474060499999995,16.42176508239389
Abbott et al. 2021,BS.57,2018-08-04,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.003904101075,16.357463274504166
Abbott et al. 2021,BS.57,2018-08-05,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0038607961,16.293161466614446
Abbott et al. 2021,BS.57,2018-08-06,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.003817491125,16.228859658724723
Abbott et al. 2021,BS.57,2018-08-07,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00377418615,16.164557850835003
Abbott et al. 2021,BS.57,2018-08-08,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.003730881175,16.10025604294528
Abbott et al. 2021,BS.57,2018-08-09,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0036875761999999998,16.035954235055556
Abbott et al. 2021,BS.57,2018-08-10,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0036442712249999997,15.971652427165834
Abbott et al. 2021,BS.57,2018-08-11,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00360096625,15.907350619276112
Abbott et al. 2021,BS.57,2018-08-12,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0035576612750000004,15.84304881138639
Abbott et al. 2021,BS.57,2018-08-13,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0035143563000000003,15.778747003496667
Abbott et al. 2021,BS.57,2018-08-14,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.003471051325,15.714445195606945
Abbott et al. 2021,BS.57,2018-08-15,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00342774635,15.650143387717224
Abbott et al. 2021,BS.57,2018-08-16,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.003384441375,15.585841579827502
Abbott et al. 2021,BS.57,2018-08-17,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0033411364,15.521539771937778
Abbott et al. 2021,BS.57,2018-08-18,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.003297831425,15.457237964048057
Abbott et al. 2021,BS.57,2018-08-19,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0032545264499999997,15.392936156158335
Abbott et al. 2021,BS.57,2018-08-20,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0032112214749999996,15.328634348268611
Abbott et al. 2021,BS.57,2018-08-21,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0031679165000000004,15.26433254037889
Abbott et al. 2021,BS.57,2018-08-22,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.0031246115250000003,15.200030732489168
Abbott et al. 2021,BS.57,2018-08-23,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.00308130655,15.135728924599444
Abbott et al. 2021,BS.57,2018-08-24,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,-9999,-9999,0.003038001575,15.071427116709723
Abbott et al. 2021,BS.57,2018-08-25,68.979379,-150.142,30.96258376,Control,Dwc,Unburn,11,15.007125308820001,0.0029946966,0.0029946966,15.007125308820001
Abbott et al. 2021,BS.58,2017-06-09,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,11.369337340985,4.48224e-4,4.48224e-4,11.369337340985
Abbott et al. 2021,BS.58,2017-06-10,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,4.5907255882352943e-4,11.472825158320196
Abbott et al. 2021,BS.58,2017-06-11,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,4.699211176470588e-4,11.576312975655393
Abbott et al. 2021,BS.58,2017-06-12,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,4.8076967647058824e-4,11.679800792990589
Abbott et al. 2021,BS.58,2017-06-13,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,4.916182352941176e-4,11.783288610325783
Abbott et al. 2021,BS.58,2017-06-14,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,5.024667941176471e-4,11.88677642766098
Abbott et al. 2021,BS.58,2017-06-15,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,5.133153529411765e-4,11.990264244996176
Abbott et al. 2021,BS.58,2017-06-16,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,5.241639117647059e-4,12.093752062331372
Abbott et al. 2021,BS.58,2017-06-17,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,5.350124705882353e-4,12.197239879666569
Abbott et al. 2021,BS.58,2017-06-18,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,5.458610294117647e-4,12.300727697001765
Abbott et al. 2021,BS.58,2017-06-19,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,5.567095882352941e-4,12.404215514336961
Abbott et al. 2021,BS.58,2017-06-20,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,5.675581470588236e-4,12.507703331672158
Abbott et al. 2021,BS.58,2017-06-21,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,5.78406705882353e-4,12.611191149007352
Abbott et al. 2021,BS.58,2017-06-22,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,5.892552647058823e-4,12.714678966342548
Abbott et al. 2021,BS.58,2017-06-23,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.001038235294118e-4,12.818166783677745
Abbott et al. 2021,BS.58,2017-06-24,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.109523823529412e-4,12.921654601012941
Abbott et al. 2021,BS.58,2017-06-25,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.218009411764706e-4,13.025142418348137
Abbott et al. 2021,BS.58,2017-06-26,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.326495e-4,13.128630235683334
Abbott et al. 2021,BS.58,2017-06-27,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.434980588235294e-4,13.23211805301853
Abbott et al. 2021,BS.58,2017-06-28,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.543466176470588e-4,13.335605870353724
Abbott et al. 2021,BS.58,2017-06-29,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.651951764705882e-4,13.43909368768892
Abbott et al. 2021,BS.58,2017-06-30,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.760437352941176e-4,13.542581505024117
Abbott et al. 2021,BS.58,2017-07-01,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.86892294117647e-4,13.646069322359313
Abbott et al. 2021,BS.58,2017-07-02,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,6.977408529411765e-4,13.74955713969451
Abbott et al. 2021,BS.58,2017-07-03,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,7.085894117647058e-4,13.853044957029706
Abbott et al. 2021,BS.58,2017-07-04,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,7.194379705882353e-4,13.956532774364902
Abbott et al. 2021,BS.58,2017-07-05,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,7.302865294117647e-4,14.060020591700097
Abbott et al. 2021,BS.58,2017-07-06,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,7.41135088235294e-4,14.163508409035293
Abbott et al. 2021,BS.58,2017-07-07,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,7.519836470588235e-4,14.26699622637049
Abbott et al. 2021,BS.58,2017-07-08,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,7.628322058823529e-4,14.370484043705686
Abbott et al. 2021,BS.58,2017-07-09,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,7.736807647058823e-4,14.473971861040882
Abbott et al. 2021,BS.58,2017-07-10,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,7.845293235294118e-4,14.577459678376076
Abbott et al. 2021,BS.58,2017-07-11,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,7.953778823529411e-4,14.680947495711273
Abbott et al. 2021,BS.58,2017-07-12,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,8.062264411764705e-4,14.784435313046469
Abbott et al. 2021,BS.58,2017-07-13,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,8.17075e-4,14.887923130381665
Abbott et al. 2021,BS.58,2017-07-14,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,8.279235588235294e-4,14.991410947716862
Abbott et al. 2021,BS.58,2017-07-15,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,8.387721176470588e-4,15.094898765052058
Abbott et al. 2021,BS.58,2017-07-16,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,8.496206764705882e-4,15.198386582387254
Abbott et al. 2021,BS.58,2017-07-17,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,8.604692352941176e-4,15.30187439972245
Abbott et al. 2021,BS.58,2017-07-18,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,8.71317794117647e-4,15.405362217057647
Abbott et al. 2021,BS.58,2017-07-19,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,8.821663529411765e-4,15.508850034392843
Abbott et al. 2021,BS.58,2017-07-20,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,8.930149117647059e-4,15.61233785172804
Abbott et al. 2021,BS.58,2017-07-21,68.94896368,-150.154,2.20755515,Site_21,Dwc,Burn,10,-9999,-9999,9.038634705882352e-4,15.715825669063234
