"Study_ID","Pair_JSC","Koppen","Treatment","Time_Since_Fire","Time_Since_Fire_JSC","DOC_mg_C_L","STDEV_DOC","STER_DOC","TN_mg_N_per_L","STDEV_TN","STER_TN","TDN_mg_N_per_L","STDEV_TDN","STER_TDN","NO3_mg_per_L_as_Nitrate","STDEV_NO3","STER_NO3","NH4_mg_per_L_as_NH4","STER_NH4","TSF"
"11","Site 1","Cfb","Burn","3 years","1-3 years",3.21,NA,NA,NA,NA,NA,NA,NA,NA,0.06322580645,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Site 1","Cfb","Burn","3 years","1-3 years",5.03,NA,NA,NA,NA,NA,NA,NA,NA,0.1196774194,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Site 1","Cfb","Burn","3 years","1-3 years",3.46,NA,NA,NA,NA,NA,NA,NA,NA,0.04967741935,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Site 1","Cfb","Burn","3 years","1-3 years",2.44,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Site 1","Cfb","Burn","3 years","1-3 years",1.75,NA,NA,NA,NA,NA,NA,NA,NA,0.01580645161,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Site 1","Cfb","Burn","3 years","1-3 years",1.67,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Site 1","Cfb","Burn","3 years","1-3 years",2.5,NA,NA,NA,NA,NA,NA,NA,NA,0.05193548387,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Site 1","Cfb","Burn","3 years","1-3 years",2.2,NA,NA,NA,NA,NA,NA,NA,NA,0.06774193548,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Site 1","Cfb","Burn","3 years","1-3 years",1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.05419354839,NA,NA,0.0232815964523282,NA,"2-3 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.1083870968,NA,NA,NA,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",2.9,NA,NA,NA,NA,NA,NA,NA,NA,0.08580645161,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",4.9,NA,NA,NA,NA,NA,NA,NA,NA,0.07677419355,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.03838709677,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",3.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1219354839,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",3.9,NA,NA,NA,NA,NA,NA,NA,NA,0.04741935484,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.02032258065,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",1.9,NA,NA,NA,NA,NA,NA,NA,NA,0.03161290323,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.02935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.02709677419,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",2.2,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",2.4,NA,NA,NA,NA,NA,NA,NA,NA,0.09935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",2.5,NA,NA,NA,NA,NA,NA,NA,NA,0.09258064516,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",1.87,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",1.62,NA,NA,NA,NA,NA,NA,NA,NA,0.009032258065,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",1.58,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","4 years","3-5 years",1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.03387096774,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",0.94,NA,NA,NA,NA,NA,NA,NA,NA,0.09483870968,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",2.094,NA,NA,NA,NA,NA,NA,NA,NA,0.04516129032,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",4.67,NA,NA,NA,NA,NA,NA,NA,NA,0.09032258065,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",5.77,NA,NA,NA,NA,NA,NA,NA,NA,0.2032258065,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",4.336,NA,NA,NA,NA,NA,NA,NA,NA,0.1016129032,NA,NA,0.0465631929,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",2.302,NA,NA,NA,NA,NA,NA,NA,NA,0.009032258065,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",1.908,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",3.87,NA,NA,NA,NA,NA,NA,NA,NA,0.04741935484,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",2.21,NA,NA,NA,NA,NA,NA,NA,NA,0.02032258065,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",1.66,NA,NA,NA,NA,NA,NA,NA,NA,0.04516129032,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",1.6,NA,NA,NA,NA,NA,NA,NA,NA,0.04064516129,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",1.68,NA,NA,NA,NA,NA,NA,NA,NA,0.03612903226,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",1.25,NA,NA,NA,NA,NA,NA,NA,NA,0.03838709677,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 1","Cfb","Burn","5 years","3-5 years",1.29,NA,NA,NA,NA,NA,NA,NA,NA,0.09709677419,NA,NA,0.0310421286031042,NA,"4-5 years"
"11","Site 2","Cfb","Burn","0 years","0 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.56,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.23,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.56,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.99,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",5.35,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",8.11,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",8.78,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",10.91,NA,NA,NA,NA,NA,NA,NA,NA,0.2258064516,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",5.68,NA,NA,NA,NA,NA,NA,NA,NA,0.1806451613,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.56,NA,NA,NA,NA,NA,NA,NA,NA,0.09032258065,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",5.61,NA,NA,NA,NA,NA,NA,NA,NA,0.2032258065,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",5.98,NA,NA,NA,NA,NA,NA,NA,NA,0.2483870968,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",11.84,NA,NA,NA,NA,NA,NA,NA,NA,0.1806451613,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",13.44,NA,NA,NA,NA,NA,NA,NA,NA,0.2709677419,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",15.61,NA,NA,NA,NA,NA,NA,NA,NA,0.2258064516,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",15.59,NA,NA,NA,NA,NA,NA,NA,NA,0.2483870968,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",11.13,NA,NA,NA,NA,NA,NA,NA,NA,0.2032258065,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",8.44,NA,NA,NA,NA,NA,NA,NA,NA,0.1806451613,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",7.76,NA,NA,NA,NA,NA,NA,NA,NA,0.1806451613,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",6.01,NA,NA,NA,NA,NA,NA,NA,NA,0.135483871,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.95,NA,NA,NA,NA,NA,NA,NA,NA,0.06774193548,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.51,NA,NA,NA,NA,NA,NA,NA,NA,0.04516129032,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.9,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.77,NA,NA,NA,NA,NA,NA,NA,NA,0.0067741935483871,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.06322580645,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.08580645161,NA,NA,NA,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.06322580645,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.07225806452,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.0564516129,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.06096774194,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.05193548387,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.04064516129,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.02032258065,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.08129032258,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.03161290323,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.6,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.6,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.6,NA,NA,NA,NA,NA,NA,NA,NA,0.01580645161,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.05870967742,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.03387096774,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.04064516129,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.02935483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.06096774194,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.02032258065,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.5,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.4,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.4,NA,NA,NA,NA,NA,NA,NA,NA,0.002258064516,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.6,NA,NA,NA,NA,NA,NA,NA,NA,0.01129032258,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3,NA,NA,NA,NA,NA,NA,NA,NA,0.04064516129,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.8,NA,NA,NA,NA,NA,NA,NA,NA,0.02483870968,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.8,NA,NA,NA,NA,NA,NA,NA,NA,0.02032258065,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.5,NA,NA,NA,NA,NA,NA,NA,NA,0.04967741935,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.2,NA,NA,NA,NA,NA,NA,NA,NA,0.07225806452,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.6,NA,NA,NA,NA,NA,NA,NA,NA,0.09258064516,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.08806451613,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.08129032258,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.4,NA,NA,NA,NA,NA,NA,NA,NA,0.08580645161,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.1151612903,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.1377419355,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.7,NA,NA,NA,NA,NA,NA,NA,NA,0.1693548387,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.8,NA,NA,NA,NA,NA,NA,NA,NA,0.1490322581,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.3,NA,NA,NA,NA,NA,NA,NA,NA,0.1129032258,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.07451612903,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.5,NA,NA,NA,NA,NA,NA,NA,NA,0.03387096774,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.1,NA,NA,NA,NA,NA,NA,NA,NA,0.02258064516,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.5,NA,NA,NA,NA,NA,NA,NA,NA,0.006774193548,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.8,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4,NA,NA,NA,NA,NA,NA,NA,NA,0.04290322581,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.8,NA,NA,NA,NA,NA,NA,NA,NA,0.0135483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4.2,NA,NA,NA,NA,NA,NA,NA,NA,0.009032258065,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.009032258065,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.9,NA,NA,NA,NA,NA,NA,NA,NA,0.05419354839,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",1.6,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.8,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.8,NA,NA,NA,NA,NA,NA,NA,NA,0.006774193548,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",29.3,NA,NA,NA,NA,NA,NA,NA,NA,1.479032258,NA,NA,0.7372505543,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",50.9,NA,NA,NA,NA,NA,NA,NA,NA,2.032258065,NA,NA,1.389135255,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",10.2,NA,NA,NA,NA,NA,NA,NA,NA,0.3725806452,NA,NA,0.155210643,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.6,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",7.9,NA,NA,NA,NA,NA,NA,NA,NA,0.4380645161,NA,NA,0.155210643,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",4,NA,NA,NA,NA,NA,NA,NA,NA,0.3883870968,NA,NA,0.100886918,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",3.1,NA,NA,NA,NA,NA,NA,NA,NA,0.2370967742,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.2,NA,NA,NA,NA,NA,NA,NA,NA,0.1332258065,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.03838709677,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.02935483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","0 years","0 years",2.4,NA,NA,NA,NA,NA,NA,NA,NA,0.1038709677,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","1 year","1-3 years",14.4,NA,NA,NA,NA,NA,NA,NA,NA,0.6435483871,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","1 year","1-3 years",6.1,NA,NA,NA,NA,NA,NA,NA,NA,0.2348387097,NA,NA,0.06984478936,NA,"0-1 years"
"11","Site 2","Cfb","Burn","1 year","1-3 years",3,NA,NA,NA,NA,NA,NA,NA,NA,0.1083870968,NA,NA,0.0698447893569845,NA,"0-1 years"
"11","Site 2","Cfb","Burn","1 year","1-3 years",2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.1174193548,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Site 2","Cfb","Burn","1 year","1-3 years",2.3,NA,NA,NA,NA,NA,NA,NA,NA,0.04741935484,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Site 2","Cfb","Burn","1 year","1-3 years",2,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Site 2","Cfb","Burn","1 year","1-3 years",2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.0135483871,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Site 2","Cfb","Burn","1 year","1-3 years",1.89,NA,NA,NA,NA,NA,NA,NA,NA,0.1174193548,NA,NA,0.0279379157427938,NA,"0-1 years"
"11","Site 2","Cfb","Burn","1 year","1-3 years",1.74,NA,NA,NA,NA,NA,NA,NA,NA,0.1241935484,NA,NA,0.03880266075,NA,"0-1 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.68,NA,NA,NA,NA,NA,NA,NA,NA,0.2393548387,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.69,NA,NA,NA,NA,NA,NA,NA,NA,0.3612903226,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.99,NA,NA,NA,NA,NA,NA,NA,NA,0.5125806452,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",2.38,NA,NA,NA,NA,NA,NA,NA,NA,0.1332258065,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",2.37,NA,NA,NA,NA,NA,NA,NA,NA,0.08129032258,NA,NA,0.03880266075,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.94,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.51,NA,NA,NA,NA,NA,NA,NA,NA,0.03838709677,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.79,NA,NA,NA,NA,NA,NA,NA,NA,0.02032258065,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.62,NA,NA,NA,NA,NA,NA,NA,NA,0.01806451613,NA,NA,0.03880266075,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.71,NA,NA,NA,NA,NA,NA,NA,NA,0.006774193548,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.59,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.48,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
"11","Site 2","Cfb","Burn","2 years","1-3 years",1.59,NA,NA,NA,NA,NA,NA,NA,NA,0.00451612903225806,NA,NA,0.0388026607538803,NA,"2-3 years"
