solute,Study_ID,Comparison_ID,Sampling_Date,concentration_Burn,concentration_Unburn,concentration_ratio,Area_watershed_km_Burn,Area_watershed_km_Unburn,watershed_area_ratio
DOC,Crandall et al. 2021,Crandall_et_al_2021_C4,2018-10-18,7.125799999999998,4.177666666666667,1.705688981089922,1650,1769,0.9327303561334087
DOC,Crandall et al. 2021,Crandall_et_al_2021_C4,2018-10-19,3.567,4.873,0.7319926123537862,1650,1769,0.9327303561334087
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-03,2.5285714285714285,1.025,2.466898954703833,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-04,2.4571428571428573,1.0125000000000002,2.4268077601410933,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-05,2.3857142857142857,1,2.3857142857142857,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-06,2.3142857142857145,0.9875,2.343580470162749,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-07,2.242857142857143,0.975,2.3003663003663006,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-08,2.1714285714285717,0.9625,2.2560296846011134,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-09,2.1,0.95,2.210526315789474,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-10,2.1,0.9375,2.24,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-11,2.1,0.925,2.27027027027027,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-12,2.1,0.9125,2.301369863013699,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-13,2.1,0.9,2.3333333333333335,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-14,2.085714285714286,0.9142857142857144,2.28125,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-15,2.0714285714285716,0.9285714285714286,2.230769230769231,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-16,2.0571428571428574,0.9428571428571428,2.181818181818182,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-17,2.0428571428571427,0.9571428571428572,2.134328358208955,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-18,2.0285714285714285,0.9714285714285714,2.088235294117647,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-19,2.0142857142857142,0.9857142857142858,2.043478260869565,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-20,2,1,2,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-21,2.025,1.0142857142857142,1.9964788732394367,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-22,2.05,1.0285714285714285,1.9930555555555556,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-23,2.075,1.042857142857143,1.9897260273972603,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-24,2.1,1.0571428571428572,1.9864864864864866,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-25,2.125,1.0714285714285714,1.9833333333333334,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-26,2.1500000000000004,1.0857142857142856,1.9802631578947374,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-27,2.1750000000000003,1.1,1.9772727272727273,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-28,2.2,1.1142857142857143,1.9743589743589745,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-29,2.2333333333333334,1.1285714285714286,1.978902953586498,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-30,2.2666666666666666,1.1428571428571428,1.9833333333333334,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-07-31,2.3,1.157142857142857,1.9876543209876543,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-01,2.3333333333333335,1.1714285714285713,1.9918699186991875,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-02,2.3666666666666667,1.1857142857142855,1.9959839357429723,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-03,2.4,1.2,2,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-04,2.05,1.179310344827586,1.7383040935672518,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-05,1.7,1.1586206896551725,1.4672619047619047,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-06,1.65,1.137931034482759,1.4499999999999995,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-07,1.6,1.1172413793103448,1.432098765432099,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-08,1.7000000000000002,1.096551724137931,1.5503144654088052,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-09,1.8,1.0758620689655172,1.6730769230769231,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-10,1.8,1.0551724137931031,1.705882352941177,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-11,1.8,1.0344827586206895,1.7400000000000002,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-12,1.8,1.013793103448276,1.7755102040816326,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-13,1.8,0.993103448275862,1.8125,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-14,1.85,0.9724137931034482,1.9024822695035464,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-15,1.9,0.9517241379310344,1.996376811594203,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-16,1.85,0.9310344827586208,1.987037037037037,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-17,1.8,0.9103448275862068,1.9772727272727275,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-18,1.85,0.8896551724137931,2.0794573643410854,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-19,1.9,0.8689655172413793,2.1865079365079363,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-20,1.8857142857142857,0.8482758620689654,2.222996515679443,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-21,1.8714285714285712,0.8275862068965516,2.261309523809524,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-22,1.8571428571428572,0.806896551724138,2.3015873015873014,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-23,1.8428571428571427,0.7862068965517242,2.3439849624060147,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-24,1.8285714285714283,0.7655172413793103,2.388674388674388,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-25,1.8142857142857145,0.7448275862068965,2.4358465608465614,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-26,1.8,0.7241379310344827,2.485714285714286,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-27,1.7833333333333334,0.7034482758620689,2.5351307189542487,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-28,1.7666666666666666,0.6827586206896552,2.5875420875420874,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-29,1.75,0.6620689655172414,2.6432291666666665,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-30,1.7333333333333334,0.6413793103448275,2.702508960573477,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-08-31,1.7166666666666666,0.6206896551724137,2.765740740740741,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-01,1.7,0.6,2.8333333333333335,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-02,1.7333333333333334,0.6083333333333333,2.849315068493151,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-03,1.7666666666666666,0.6166666666666667,2.8648648648648645,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-04,1.7999999999999998,0.625,2.88,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-05,1.8333333333333333,0.6333333333333333,2.8947368421052633,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-06,1.8666666666666667,0.6416666666666666,2.9090909090909096,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-07,1.9,0.6499999999999999,2.9230769230769234,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-08,1.825,0.6583333333333333,2.7721518987341773,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-09,1.75,0.6666666666666666,2.625,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-10,1.675,0.6749999999999999,2.481481481481482,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-11,1.6,0.6833333333333333,2.341463414634146,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-12,1.7444444444444445,0.6916666666666667,2.522088353413655,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-13,1.8888888888888888,0.7,2.6984126984126986,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-14,2.033333333333333,0.7857142857142857,2.587878787878788,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-15,2.1777777777777776,0.8714285714285714,2.4990892531876137,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-16,2.3222222222222224,0.9571428571428572,2.42620232172471,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-17,2.466666666666667,1.042857142857143,2.365296803652968,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-18,2.611111111111111,1.1285714285714286,2.3136427566807316,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-19,2.7555555555555555,1.2142857142857144,2.269281045751634,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C1,2022-09-20,2.9,1.3,2.230769230769231,56.0808,30.3471,1.84797888430855
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C2,2022-09-23,3.9,1.2666666666666666,3.0789473684210527,1520.7759,856.9953,1.7745440377560997
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C2,2022-09-24,3,1.175,2.553191489361702,1520.7759,856.9953,1.7745440377560997
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C2,2022-09-25,2.05,0.9750000000000001,2.102564102564102,1520.7759,856.9953,1.7745440377560997
DOC,Hickenbottom et al. 2023,Hickenbottom_et_al_2023_C2,2022-09-26,1.56,0.92,1.6956521739130435,1520.7759,856.9953,1.7745440377560997
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-17,2.2097826085,1.4456521736666663,1.528571428696599,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-18,2.110869565,1.4119565215,1.4949961509845258,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-19,2.0119565215,1.3782608693333334,1.459779179882823,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-20,1.913043478,1.3445652171666669,1.4227970897769155,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-21,1.8141304345,1.310869565,1.3839137645246955,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-22,1.715217391,1.4271739128333334,1.2018278750589133,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-23,1.7422360245714286,1.5434782606666666,1.1287726357862102,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-24,1.769254658142857,1.6597826085,1.0659556553263263,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-25,1.7962732917142856,1.7760869563333332,1.0113656233491104,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-26,1.8232919252857145,1.892391304166667,0.9634856814609064,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-27,1.850310558857143,2.008695652,0.9211502782986771,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-28,1.877329192428571,1.892391304166667,0.992040699138211,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-29,1.904347826,1.7760869563333337,1.0722154223414015,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-30,1.847826087,1.6016304345833334,1.1537156431974989,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-03-31,1.791304348,1.4271739128333332,1.2551408990119275,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-01,1.734782609,1.310869565,1.3233830850287536,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-02,1.972826087,1.3004347824,1.5170511537372735,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-03,2.210869565,1.2899999998,1.7138523762347058,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-04,2.1482608694,1.2795652172,1.678899082690695,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-05,2.0856521738,1.2691304346,1.6433710176191212,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-06,2.0230434782,1.258695652,1.6072538861840764,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-07,1.9291304348,1.3195652173333334,1.461943986897834,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-08,1.8945652175,1.3804347826666667,1.3724409449029946,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-09,1.891304348,1.441304348,1.3122171945324623,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-10,1.8880434785,1.397826087,1.3506998446080651,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-11,1.884782609,1.354347826,1.391653290843766,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-12,1.8815217395,1.310869565,1.4353233836045312,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-13,1.87826087,1.1956521736666668,1.5709090915964297,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-14,1.8173913046666668,1.0804347823333331,1.6820925560557987,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-15,1.7565217393333332,0.965217391,1.819819820603847,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-16,1.695652174,0.963043478,1.7607223481970353,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-17,1.6304347825,0.9597826085,1.698754247118659,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-18,1.565217391,1.04347826075,1.4999999998802085,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-19,1.5999999996666667,1.1282608695,1.4181117531584009,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-20,1.6347826083333334,1.21304347825,1.3476702506094476,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-21,1.6695652170000002,1.297826087,1.2864321604594162,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-22,1.7043478256666666,1.38260869575,1.2327044021245204,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-23,1.7391304343333334,1.4673913045,1.1851851847561043,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-24,1.773913043,1.55217391325,1.1428571423969587,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-25,1.7506211175714286,1.636956522,1.0694365391162348,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-26,1.7273291921428573,2.0126086958,0.8582538651191975,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-27,1.7040372667142858,2.3882608696,0.7135055003433055,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-28,1.6807453412857143,2.7639130434,0.6081035527869437,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-29,1.6574534158571428,3.3273913041000003,0.49812398494124643,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-04-30,1.6225155277142858,3.0613043476,0.5300079127990998,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-01,1.5717391302727273,2.6073913042,0.6028014006723736,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-02,1.5326086955454543,2.1534782608,0.7116898848916647,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-03,1.4934782608181818,1.6995652174,0.8787413660435517,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-04,1.454347826090909,1.245652174,1.1675392669373763,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-05,1.4152173913636363,1.156521739166667,1.223684210539244,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-06,1.3760869566363636,1.0673913043333334,1.2892057027725496,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-07,1.3173913045454544,0.9782608695,1.3466666669584644,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-08,1.2586956524545454,0.8891304346666666,1.4156479222606164,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-09,1.2195652177272729,0.7999999998333334,1.5244565224766862,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-10,1.180434783,0.710869565,1.6605504597738685,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-11,1.1683229817142855,0.7619565214999999,1.5333197482374794,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-12,1.1562111804285713,0.813043478,1.4220779229085352,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-13,1.144099379142857,0.8641304345,1.3239892190637303,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-14,1.1319875778571429,0.915217391,1.2368510355996316,96.4,47.3,2.038054968287527
DOC,Mast & Clow; 2008,Mast_Clow_2008_C1,2004-05-15,1.119875776571429,0.9663043475,1.1589265633221513,96.4,47.3,2.038054968287527
